,Vap_temp_H,formula,name,Hvap_298,Cp_liq,Cp_sol,Cp_vap,Deviation,Enthalpy,InChI,Method,Notes,Reference,T_high,T_low,T_mid,Temp. range (K),Tm (K)
22,-4.788909279531331,CClF3,chlorotrifluoromethane,12.211090720468668,95.5,95.3,70.065,,17.0,"InChI=1S/CClF3/c2-1(3,4)5",A,,['1987STE/MAL'],3000.0,10.0,579.02,"[133.0, 185.0]",170.0
23,-2.2347235506861134,CClF3,chlorotrifluoromethane,13.465276449313887,95.5,95.3,70.065,,15.7,"InChI=1S/CClF3/c2-1(3,4)5",A,,['1987STE/MAL'],3000.0,10.0,579.02,"[184.0, 246.0]",231.0
24,-1.2980444596375982,CClF3,chlorotrifluoromethane,14.401955540362401,95.5,95.3,70.065,,15.7,"InChI=1S/CClF3/c2-1(3,4)5",A,,['1987STE/MAL'],3000.0,10.0,579.02,"[243.0, 271.0]",257.0
25,-4.4703940646922184,CClF3,chlorotrifluoromethane,12.329605935307782,95.5,95.3,70.065,,16.8,"InChI=1S/CClF3/c2-1(3,4)5",A,,"['1987STE/MAL', '1979KUD/KUD']",3000.0,10.0,579.02,"[145.0, 192.0]",177.0
26,-4.4703940646922184,CClF3,chlorotrifluoromethane,12.629605935307783,95.5,95.3,70.065,,17.1,"InChI=1S/CClF3/c2-1(3,4)5",A,,['1947STU'],3000.0,10.0,579.02,"[124.0, 191.0]",177.0
27,-4.515496577827226,CClF3,chlorotrifluoromethane,11.884503422172774,95.5,95.3,70.065,,16.4,"InChI=1S/CClF3/c2-1(3,4)5",,,['1933THO/BUR'],3000.0,10.0,579.02,"[161.0, 192.0]",176.0
28,-3.3860753329225934,CClF3O,trifluoromethyl hypochlorite,17.813924667077405,123.5,113.8,89.49000000000001,,21.2,"InChI=1S/CClF3O/c2-6-1(3,4)5",A,,"['1987STE/MAL', '1969SCH/MAY']",3000.0,10.0,524.83,"[160.0, 226.0]",211.0
29,-3.719907152507756,CClF3O,trifluoromethyl hypochlorite,15.880092847492246,123.5,113.8,89.49000000000001,,19.6,"InChI=1S/CClF3O/c2-6-1(3,4)5",A,,"['1987STE/MAL', '1969GOU/AND']",3000.0,10.0,524.83,"[142.0, 219.0]",204.0
30,-0.5464557190106989,CClF3O2,"peroxyhypochlorous acid, trifluoromethyl ester",22.8535442809893,151.5,132.3,108.915,,23.4,"InChI=1S/CClF3O2/c2-7-6-1(3,4)5",A,,"['1987STE/MAL', '1971RAT/HAR']",3000.0,10.0,470.7,"[163.0, 296.0]",281.0
31,-2.607332322762768,CClF3O3S,"fluorosulfuric acid, chlorodifluoromethyl ester",29.492667677237232,123.5,168.6,147.03,,32.1,"InChI=1S/CClF3O3S/c2-1(3,4)8-9(5,6)7",,,['1999DYK/SVO'],5000.0,100.0,988.3,"[227.0, 309.0]",243.0
32,-2.607332322762768,CClF3O3S,"fluorosulfuric acid, chlorodifluoromethyl ester",31.992667677237232,123.5,168.6,147.03,,34.6,"InChI=1S/CClF3O3S/c2-1(3,4)8-9(5,6)7",A,,"['1987STE/MAL', '1966DES/CAD']",5000.0,100.0,988.3,"[228.0, 310.0]",243.0
33,-3.410152324690549,CClF3S,trifluoromethanesulfenyl chloride,21.08984767530945,137.8,121.3,97.365,,24.5,"InChI=1S/CClF3S/c2-6-1(3,4)5",A,,"['1987STE/MAL', '1999DYK/SVO', '1953HAS/KID']",5000.0,100.0,854.6,"[247.0, 272.0]",260.0
34,-5.181784109098917,CClF4N,difluoro(difluorochloromethyl)amine,21.418215890901084,142.1,157.2,135.06,,26.6,"InChI=1S/CClF4N/c2-1(3,4)7(5)6",A,,['1987STE/MAL'],5000.0,100.0,965.68,"[209.0, 277.0]",262.0
35,-3.5242406861474027,CClF4NO2S,chloro(trifluoromethyl) sulfamoyl fluoride,25.275759313852596,142.1,212.0,192.6,,28.8,"InChI=1S/CClF4NO2S/c2-7(1(3,4)5)10(6,8)9",A,,"['1987STE/MAL', '1999DYK/SVO', '1968ROE']",5000.0,100.0,910.88,"[253.0, 288.0]",273.0
36,0.5108750000000001,CClF7S,chlorotetrafluoro (trifluoromethyl) sulfur,26.410874999999997,163.1,191.3,170.865,,25.9,"InChI=1S/CClF7S/c2-10(6,7,8,9)1(3,4)5",,,"['1999DYK/SVO', '1973ABE/SHR2']",,,,"[293.0, 353.0]",323.0
37,-1.5242122491974954,CClN,cyanogen chloride,30.675787750802506,80.7,69.8,43.29000000000001,,32.2,InChI=1S/CClN/c2-1-3,,,['1947STU'],5000.0,100.0,879.66,"[196.0, 286.0]",271.0
38,0.0,CClN,cyanogen chloride,26.8,80.7,69.8,43.29000000000001,,26.8,InChI=1S/CClN/c2-1-3,,,['1947DOU/WIN'],5000.0,100.0,879.66,,
39,0.0,CCl2FNO,dichlorocarbamic fluoride,40.7,147.3,152.8,130.44,,40.7,InChI=1S/CCl2FNO/c2-5(3)1(4)6,,,['1972DEM/SHR'],5000.0,100.0,981.69,,
40,-0.02718466533306181,CCl2F2,dichlorodifluoromethane,19.972815334666937,109.4,99.5,74.47500000000001,,20.0,"InChI=1S/CCl2F2/c2-1(3,4)5",A,,['1987STE/MAL'],3000.0,10.0,525.25,"[282.0, 345.0]",297.0
41,-2.1934035325246697,CCl2F2,dichlorodifluoromethane,19.20659646747533,109.4,99.5,74.47500000000001,,21.4,"InChI=1S/CCl2F2/c2-1(3,4)5",A,,['1987STE/MAL'],3000.0,10.0,525.25,"[173.0, 244.0]",229.0
42,-2.341487168396055,CCl2F2,dichlorodifluoromethane,19.258512831603944,109.4,99.5,74.47500000000001,,21.6,"InChI=1S/CCl2F2/c2-1(3,4)5",A,,['1987STE/MAL'],3000.0,10.0,525.25,"[173.0, 240.0]",225.0
43,-0.8104959130270599,CCl2F2,dichlorodifluoromethane,19.589504086972937,109.4,99.5,74.47500000000001,,20.4,"InChI=1S/CCl2F2/c2-1(3,4)5",A,,['1987STE/MAL'],3000.0,10.0,525.25,"[236.0, 285.0]",270.0
44,1.3739432138173662,CCl2F2,dichlorodifluoromethane,21.873943213817366,109.4,99.5,74.47500000000001,,20.5,"InChI=1S/CCl2F2/c2-1(3,4)5",A,,['1987STE/MAL'],3000.0,10.0,525.25,"[341.0, 385.0]",356.0
45,-3.8700486995785743,CCl2F2,dichlorodifluoromethane,19.029951300421423,109.4,99.5,74.47500000000001,,22.9,"InChI=1S/CCl2F2/c2-1(3,4)5",,,['1979KUD/KUD'],3000.0,10.0,525.25,"[172.0, 279.0]",187.0
46,-2.2301994775425547,CCl2F2,dichlorodifluoromethane,19.269800522457444,109.4,99.5,74.47500000000001,,21.5,"InChI=1S/CCl2F2/c2-1(3,4)5",,,['1947STU'],3000.0,10.0,525.25,"[154.0, 243.0]",228.0
47,-1.6938553118435862,CCl2F2,dichlorodifluoromethane,18.406144688156417,109.4,99.5,74.47500000000001,,20.1,"InChI=1S/CCl2F2/c2-1(3,4)5",,,['1931BUF/FLE'],3000.0,10.0,525.25,,243.0
48,-5.332984109098917,CCl2F3N,"N,N-difluoro-1,1-dichloro-1-fluoromethylamine",21.667015890901084,156.0,161.4,139.47,,27.0,"InChI=1S/CCl2F3N/c2-1(3,4)7(5)6",I,,['1970ZAB/SHR'],5000.0,100.0,965.68,"[209.0, 277.0]",262.0
49,-3.2460351042317885,CCl2F3N,"N,N-dichloro-1,1,1-trifluoromethylamine",22.55396489576821,156.0,161.4,139.47,,25.8,"InChI=1S/CCl2F3N/c2-7(3)1(4,5)6",A,,['1987STE/MAL'],5000.0,100.0,965.68,"[226.0, 291.0]",276.0
50,0.0,CCl2F3N,"N,N-dichloro-1,1,1-trifluoromethylamine",25.5,156.0,161.4,139.47,,25.5,"InChI=1S/CCl2F3N/c2-7(3)1(4,5)6",,,['1967HYN/BIS'],5000.0,100.0,965.68,,
51,0.0,CCl2F3NS,(trifluoromethyl)imidosulfurous dichloride,35.4,162.9,142.0,119.1,,35.4,"InChI=1S/CCl2F3NS/c2-8(3)7-1(4,5)6",,,"['1999DYK/SVO', '1966LUS']",5000.0,100.0,892.4,"[284.0, 344.0]",298.0
52,0.0,CCl2F3NS,(trifluoromethyl)imidosulfurous dichloride,33.7,162.9,142.0,119.1,,33.7,"InChI=1S/CCl2F3NS/c2-8(3)7-1(4,5)6",A,,['1987STE/MAL'],5000.0,100.0,892.4,"[283.0, 362.0]",298.0
53,-0.9053499999999997,CCl2F3P,(trifluoromethyl)dichlorophosphine,28.29465,126.3,123.5,99.675,,29.2,"InChI=1S/CCl2F3P/c2-7(3)1(4,5)6",,,['1964PET/BUR'],,,,"[208.0, 276.0]",260.0
54,0.22525,CCl2F3PS,dichloro(trifluoromethylthio) phosphine,31.92525,168.6,149.5,126.975,,31.7,"InChI=1S/CCl2F3PS/c2-7(3)8-1(4,5)6",A,,"['1987STE/MAL', '1999DYK/SVO', '1960EME/PUG']",,,,"[293.0, 363.0]",308.0
55,-0.10159931936398933,CCl2O,phosgene,24.398400680636012,111.0,90.9,65.44500000000001,,24.5,InChI=1S/CCl2O/c2-1(3)4,A,,['1987STE/MAL'],5000.0,100.0,1244.82,"[280.0, 341.0]",295.0
56,-1.1174316109203624,CCl2O,phosgene,24.582568389079636,111.0,90.9,65.44500000000001,,25.7,InChI=1S/CCl2O/c2-1(3)4,A,,['1987STE/MAL'],5000.0,100.0,1244.82,"[240.0, 281.0]",266.0
57,1.7556651646390273,CCl2O,phosgene,26.255665164639026,111.0,90.9,65.44500000000001,,24.5,InChI=1S/CCl2O/c2-1(3)4,A,,['1987STE/MAL'],5000.0,100.0,1244.82,"[338.0, 410.0]",353.0
58,3.676881912739545,CCl2O,phosgene,28.076881912739545,111.0,90.9,65.44500000000001,,24.4,InChI=1S/CCl2O/c2-1(3)4,A,,['1987STE/MAL'],5000.0,100.0,1244.82,"[406.0, 455.0]",421.0
59,-0.8665091764835329,CCl2O,phosgene,24.333490823516467,111.0,90.9,65.44500000000001,,25.2,InChI=1S/CCl2O/c2-1(3)4,,,['1970FET/EFR'],5000.0,100.0,1244.82,"[253.0, 293.0]",273.0
60,-2.352207318255379,CCl2O,phosgene,24.647792681744622,111.0,90.9,65.44500000000001,,27.0,InChI=1S/CCl2O/c2-1(3)4,,,['1948GIA/JON'],5000.0,100.0,1244.82,"[215.0, 248.0]",233.0
61,-0.5842554210146335,CCl2O,phosgene,23.815744578985367,111.0,90.9,65.44500000000001,,24.4,InChI=1S/CCl2O/c2-1(3)4,C,,['1948GIA/JON'],5000.0,100.0,1244.82,,281.0
62,-1.408809224151867,CCl2O,phosgene,24.391190775848134,111.0,90.9,65.44500000000001,,25.8,InChI=1S/CCl2O/c2-1(3)4,,,['1947STU'],5000.0,100.0,1244.82,"[180.0, 273.0]",258.0
63,-0.724786295006641,CCl2O,phosgene,22.27521370499336,111.0,90.9,65.44500000000001,,23.0,InChI=1S/CCl2O/c2-1(3)4,,,['1920ATK/HEY'],5000.0,100.0,1244.82,,277.0
64,-2.0992381491588255,CCl3F,trichlorofluoromethane,26.400761850841175,123.3,103.7,78.88499999999999,,28.5,"InChI=1S/CCl3F/c2-1(3,4)5",A,,['1987STE/MAL'],3000.0,10.0,483.16,"[213.0, 301.0]",228.0
65,-1.8905921311912008,CCl3F,trichlorofluoromethane,26.309407868808798,123.3,103.7,78.88499999999999,,28.2,"InChI=1S/CCl3F/c2-1(3,4)5",A,,['1987STE/MAL'],3000.0,10.0,483.16,"[213.0, 249.0]",234.0
66,0.2930577623956466,CCl3F,trichlorofluoromethane,25.89305776239565,123.3,103.7,78.88499999999999,,25.6,"InChI=1S/CCl3F/c2-1(3,4)5",A,,['1987STE/MAL'],3000.0,10.0,483.16,"[295.0, 363.0]",310.0
67,1.560347800529338,CCl3F,trichlorofluoromethane,26.26034780052934,123.3,103.7,78.88499999999999,,24.7,"InChI=1S/CCl3F/c2-1(3,4)5",A,,['1987STE/MAL'],3000.0,10.0,483.16,"[357.0, 429.0]",372.0
68,2.580808619887021,CCl3F,trichlorofluoromethane,27.680808619887024,123.3,103.7,78.88499999999999,,25.1,"InChI=1S/CCl3F/c2-1(3,4)5",A,,['1987STE/MAL'],3000.0,10.0,483.16,"[424.0, 468.0]",439.0
69,-1.3302227990856688,CCl3F,trichlorofluoromethane,25.969777200914333,123.3,103.7,78.88499999999999,,27.3,"InChI=1S/CCl3F/c2-1(3,4)5",,,['1979KUD/KUD'],3000.0,10.0,483.16,"[237.0, 293.0]",251.0
70,-0.584685059281782,CCl3F,trichlorofluoromethane,26.51531494071822,123.3,103.7,78.88499999999999,,27.1,"InChI=1S/CCl3F/c2-1(3,4)5",,,['1941OSB/GAR'],3000.0,10.0,483.16,"[237.0, 293.0]",276.0
71,-0.20529362704618848,CCl3F,trichlorofluoromethane,24.99470637295381,123.3,103.7,78.88499999999999,,25.2,"InChI=1S/CCl3F/c2-1(3,4)5",C,,['1941OSB/GAR'],3000.0,10.0,483.16,,290.0
72,-1.0817717165764429,CCl3F,trichlorofluoromethane,25.318228283423554,123.3,103.7,78.88499999999999,,26.4,"InChI=1S/CCl3F/c2-1(3,4)5",,,['1940BEN/MCH'],3000.0,10.0,483.16,"[244.0, 334.0]",259.0
73,-4.716119707007593,CCl3F2N,"N,N-difluoro-1,1,1-trichloromethylamine",28.683880292992406,169.9,165.6,143.88,,33.4,"InChI=1S/CCl3F2N/c2-1(3,4)7(5)6",I,,"['1987STE/MAL', '1970ZAB/SHR']",5000.0,100.0,965.68,"[252.0, 325.0]",267.0
74,0.070845,CCl3F2P,difluoro(trichloromethyl) phosphine,32.570845,140.2,127.7,104.085,,32.5,"InChI=1S/CCl3F2P/c2-1(3,4)7(5)6","A, T",,"['1987STE/MAL', '1964NIX']",,,,"[289.0, 313.0]",301.0
75,0.0,CCl3F4P,trichloromethyl tetrafluorophosphorane,10.4,174.0,175.7,154.485,,10.4,"InChI=1S/CCl3F4P/c2-1(3,4)9(5,6,7)8",,,['1965NIX'],,,,"[257.0, 300.0]",
76,-1.7096431112574637,CCl3NO,trichloronitrosomethane,30.690356888742535,143.0,98.2,73.11,,32.4,"InChI=1S/CCl3NO/c2-1(3,4)5-6",A,,"['1987STE/MAL', '1968BRI/PRI']",5000.0,100.0,996.24,"[253.0, 333.0]",268.0
77,-0.1653999999999996,CCl3NO2,trichloronitromethane (chloropicrin),39.1346,341.0,269.2,252.6600000000001,,39.3,"InChI=1S/2CCl3NO2/c2*2-1(3,4)5(6)7",A,,"['1987STE/MAL', '1948RED/CHA5']",,,,"[273.0, 333.0]",288.0
78,0.2977199999999993,CCl3NO2,trichloronitromethane (chloropicrin),38.79772,341.0,269.2,252.6600000000001,,38.5,"InChI=1S/2CCl3NO2/c2*2-1(3,4)5(6)7",A,,"['1987STE/MAL', '1970DYK']",,,,"[301.0, 449.0]",316.0
79,-0.5954399999999986,CCl3NO2,trichloronitromethane (chloropicrin),39.404560000000004,341.0,269.2,252.6600000000001,,40.0,"InChI=1S/2CCl3NO2/c2*2-1(3,4)5(6)7",,,['1947STU'],,,,"[247.0, 385.0]",262.0
80,0.0,CCl3NO2,trichloronitromethane (chloropicrin),39.3,341.0,269.2,252.6600000000001,,39.3,"InChI=1S/2CCl3NO2/c2*2-1(3,4)5(6)7",,,['1947GOU/HOL'],,,,"[299.0, 328.0]",
81,-0.2480999999999994,CCl3NO2,trichloronitromethane (chloropicrin),38.9519,341.0,269.2,252.6600000000001,,39.2,"InChI=1S/2CCl3NO2/c2*2-1(3,4)5(6)7",,,['1920BAX/BEZ'],,,,"[253.0, 303.0]",283.0
82,1.4382732758177,CCl4,carbon tetrachloride,31.8382732758177,137.2,107.9,83.295,,30.4,"InChI=1S/CCl4/c2-1(3,4)5",A,,['1987STE/MAL'],1500.0,298.0,711.74,"[349.0, 416.0]",364.0
83,2.5054668629754104,CCl4,carbon tetrachloride,31.70546686297541,137.2,107.9,83.295,,29.2,"InChI=1S/CCl4/c2-1(3,4)5",A,,['1987STE/MAL'],1500.0,298.0,711.74,"[412.0, 497.0]",427.0
84,3.574234270799167,CCl4,carbon tetrachloride,34.17423427079917,137.2,107.9,83.295,,30.6,"InChI=1S/CCl4/c2-1(3,4)5",A,,['1987STE/MAL'],1500.0,298.0,711.74,"[494.0, 555.0]",509.0
85,0.0,CCl4,carbon tetrachloride,32.4,137.2,107.9,83.295,,32.4,"InChI=1S/CCl4/c2-1(3,4)5",C,,['1980MAJ/SVA'],1500.0,298.0,711.74,,298.0
86,0.3610944990966689,CCl4,carbon tetrachloride,32.06109449909667,137.2,107.9,83.295,,31.7,"InChI=1S/CCl4/c2-1(3,4)5",C,,['1980MAJ/SVA'],1500.0,298.0,711.74,,313.0
87,0.7009475594024797,CCl4,carbon tetrachloride,31.600947559402478,137.2,107.9,83.295,,30.9,"InChI=1S/CCl4/c2-1(3,4)5",C,,['1980MAJ/SVA'],1500.0,298.0,711.74,,328.0
88,1.0209825075568402,CCl4,carbon tetrachloride,31.120982507556842,137.2,107.9,83.295,,30.1,"InChI=1S/CCl4/c2-1(3,4)5",C,,['1980MAJ/SVA'],1500.0,298.0,711.74,,343.0
89,1.322539483633876,CCl4,carbon tetrachloride,30.722539483633874,137.2,107.9,83.295,,29.4,"InChI=1S/CCl4/c2-1(3,4)5",C,,['1980MAJ/SVA'],1500.0,298.0,711.74,,358.0
90,0.0,CCl4,carbon tetrachloride,32.5,137.2,107.9,83.295,0.1,32.5,"InChI=1S/CCl4/c2-1(3,4)5",C,,['1973KON'],1500.0,298.0,711.74,,298.0
91,-0.5441086530488679,CCl4,carbon tetrachloride,33.15589134695114,137.2,107.9,83.295,,33.7,"InChI=1S/CCl4/c2-1(3,4)5","A, EB",,"['1987STE/MAL', '1972BOU/AIM']",1500.0,298.0,711.74,"[262.0, 349.0]",277.0
92,0.0,CCl4,carbon tetrachloride,32.4,137.2,107.9,83.295,0.1,32.4,"InChI=1S/CCl4/c2-1(3,4)5",C,,['1966WAD2'],1500.0,298.0,711.74,,298.0
93,0.24316256514930157,CCl4,carbon tetrachloride,32.5431625651493,137.2,107.9,83.295,,32.3,"InChI=1S/CCl4/c2-1(3,4)5",,,['1959HIL/MCD'],1500.0,298.0,711.74,"[293.0, 351.0]",308.0
94,0.6346067266796878,CCl4,carbon tetrachloride,32.33460672667969,137.2,107.9,83.295,,31.7,"InChI=1S/CCl4/c2-1(3,4)5",,,['1953BAR/BRO'],1500.0,298.0,711.74,"[313.0, 338.0]",325.0
95,-1.4377078414761146,CFIO,carbonyl fluoride iodide,24.662292158523886,105.5,86.1,60.405,,26.1,InChI=1S/CFIO/c2-1(3)4,A,,['1987STE/MAL'],5000.0,100.0,937.94,"[230.0, 292.0]",277.0
96,-4.3561345738224615,CFN,cyanogen fluoride,18.043865426177536,66.8,65.6,38.88,,22.4,InChI=1S/CFN/c2-1-3,"A, I",,"['1987STE/MAL', '1964FAW/LIP', '1970DYK']",5000.0,100.0,879.66,"[201.0, 227.0]",214.0
97,0.28193068646048147,CFNO3S,sulfuryl fluoride isocyanate,36.781930686460484,82.6,112.4,88.02,,36.5,"InChI=1S/CFNO3S/c2-7(5,6)3-1-4",A,,"['1987STE/MAL', '1999DYK/SVO']",5000.0,100.0,1625.13,"[294.0, 335.0]",309.0
98,-0.18729,CFN3O6,fluorotrinitromethane,34.012710000000006,223.2,183.8,162.99,,34.2,"InChI=1S/CFN3O6/c2-1(3(6)7,4(8)9)5(10)11","A, T",,"['1987STE/MAL', '1966ZIM/ROB']",,,,"[274.0, 358.0]",289.0
99,-10.939944130077555,CF2N2,difluorocyanamide,9.660055869922447,113.4,127.5,103.875,,20.6,InChI=1S/CF2N2/c2-5(3)1-4,A,,"['1987STE/MAL', '1966MEY/FRA']",5000.0,100.0,974.28,"[179.0, 198.0]",189.0
100,0.04841764819483707,CF2N2OS,cyanoimidosulfuryl fluoride,37.24841764819484,66.8,65.6,38.88,,37.2,"InChI=1S/CHFN2OS/c2-6(4,5)1-3/h4H",A,,"['1987STE/MAL', '1999DYK/SVO', '1967GLE/BIE3']",5000.0,100.0,1904.05,"[262.0, 354.0]",277.0
101,-0.15618596637593252,CF2N2O4,difluorodinitromethane,41.24381403362407,176.0,152.9,130.545,,41.4,"InChI=1S/CF2N2O4/c2-1(3,4(6)7)5(8)9",A,,"['1987STE/MAL', '1973PEP/LEB']",5000.0,100.0,1034.57,"[283.0, 310.0]",296.0
102,-0.46544959003661057,CF2N2S,"N-cyano-S,S-difluorosulfilimine",43.63455040996339,120.3,108.1,83.505,,44.1,InChI=1S/CF2N2S/c2-6(3)5-1-4,A,,"['1987STE/MAL', '1999DYK/SVO', '1967GLE/BIE2']",5000.0,100.0,863.75,"[271.0, 320.0]",286.0
103,-3.2085,CF2O,carbonyl fluoride,16.7915,83.19999999999999,82.5,56.625,,20.0,InChI=1S/CF2O/c2-1(3)4,A,,['1987STE/MAL'],,,,"[159.0, 189.0]",174.0
104,0.0,CF2O,carbonyl fluoride,16.1,83.19999999999999,82.5,56.625,,16.1,InChI=1S/CF2O/c2-1(3)4,,,['1934RUF/MIL'],,,,,
105,-0.6769807132012433,CF2O4S,fluoroformyl fluorosulfate,26.62301928679876,97.7,145.0,122.25,,27.3,"InChI=1S/CF2O4S/c2-1(4)7-8(3,5)6",A,,"['1987STE/MAL', '1999DYK/SVO', '1966FOX/FRA']",5000.0,100.0,1113.12,"[250.0, 296.0]",281.0
106,-3.7388391241893624,CF2S,thiocarbonyl fluoride,15.461160875810638,55.5,54.9,27.645,,19.2,InChI=1S/CF2S/c2-1(3)4,A,,"['1987STE/MAL', '1970DYK', '1962SUN/MEI']",5000.0,100.0,937.94,"[133.0, 211.0]",196.0
107,-3.7388391241893624,CF2S,thiocarbonyl fluoride,13.661160875810637,55.5,54.9,27.645,,17.4,InChI=1S/CF2S/c2-1(3)4,A,,"['1987STE/MAL', '1999DYK/SVO', '1962DOW']",5000.0,100.0,937.94,"[178.0, 211.0]",196.0
